City Name,Cloudiness,Current Temp,Humidity,Latitude,Max Temp,Wind Speed
Toa Baja,40,84.2,74,18.45,84.2,20.8
Inangatan,68,83.74,100,11.25,83.74,11.12
Bicester,90,59.7,93,51.9,60.8,14.99
Port Hope,1,79.97,39,43.95,82.4,5.82
Santiago de los Caballeros,20,87.76,52,19.45,89.6,20.8
Henderson,90,77.32,83,37.84,82.4,3.36
Slupsk,0,66.37,60,54.47,66.37,11.23
Perama,20,69.75,78,35.37,71.6,14.99
Ondoy,20,84.01,100,11.82,84.01,12.12
Novoulyanovsk,48,60.8,51,54.15,60.8,15.66
Valenca,12,60.7,81,-22.24,60.7,2.51
Montecristo,20,87.97,66,8.3,87.97,1.28
Schneverdingen,75,75.51,34,53.12,78.8,9.17
Nyirvasvari,0,64.4,68,47.82,64.4,4.7
Tiassale,88,76.99,86,5.86,76.99,7.43
Tago,48,74.11,100,9.02,74.11,2.62
Adrian,1,89.08,45,41.9,93.2,5.82
Meuselwitz,0,73.4,64,51.05,73.4,10.29
Roblin,48,78.25,49,51.23,78.25,6.42
Tampico,5,87.8,66,22.22,87.8,14.99
Sambhar,40,98.6,20,26.92,98.6,5.82
Klembivka,0,64.39,47,48.36,64.39,9.33
Vinča,0,67.42,59,44.76,68,8.05
Momona,0,20.92,83,-45.87,20.92,2.73
Cloppenburg,76,68.04,88,52.85,69.8,7.54
Vadeni,8,63.04,66,45.37,63.04,1.72
Varda,20,70.32,78,38.03,71.6,2.84
Kabakovo,75,44.6,100,54.52,44.6,2.24
Bendigo,0,41.08,94,-36.76,41.08,8.1
Krotovka,80,59.53,51,53.29,59.53,12.12
Sibu,75,77,100,2.3,77,2.62
Mala,0,65.47,94,-12.65,65.47,7.54
Kifri,48,78.25,27,34.69,78.25,5.3
Kyela,0,56.38,90,-9.58,56.38,1.72
Kapsabet,75,60.8,93,0.2,60.8,6.93
Tecolotlan,0,88.51,48,20.22,88.51,3.4
Ubala,64,75.82,100,4.75,75.82,1.83
Lennik,20,65.03,93,50.8,69.8,5.82
Golitsyno,0,59.45,51,55.61,62.6,8.95
Rhouma,12,90.94,28,16.52,90.94,8.55
Krasnyy Kommunar,90,48.2,76,51.96,48.2,4.47
Uruapan del Progreso,5,80.6,42,19.42,80.6,11.41
Ilmajoki,0,61.61,33,62.73,62.6,11.41
Maloy,0,67.1,63,61.94,71.6,1.12
Crangeni,0,64.84,62,44.03,64.84,8.43
Voznesenskaya,80,62.05,49,44.55,62.05,13.69
Sumusta as Sultani,8,77.17,41,28.93,77.17,11.01
Parang,40,82.4,78,14.63,84.2,6.93
Frickenhausen,0,65.41,82,48.6,66.2,2.24
Dombrad,0,65.92,65,48.23,65.92,2.84
Colovale,92,83.02,100,15.62,83.02,9.33
Baruta,40,86,66,10.43,86,6.93
Auka,75,84.2,74,14.93,84.2,9.17
San Pablo,75,71.6,73,1.67,71.6,3.36
Mimongo,64,72.04,95,-1.63,72.04,2.28
Leiyang,88,74.83,88,26.4,74.83,4.52
Soledad,40,69.28,68,36.42,77,12.75
Resplendor,44,70.24,56,-19.33,70.24,7.09
Overeindeveld,76,66.42,82,51.02,69.8,6.93
Loudi,80,73.39,98,27.73,73.39,3.62
San Jeronimo,40,84.2,83,13.18,84.2,4.7
Swan River,48,77.35,46,52.1,77.35,3.4
Treviglio,0,70.95,77,45.52,75.2,4.7
Nea Irakleitsa,40,71.6,68,40.86,71.6,4.7
Barillas,44,70.69,75,15.8,70.69,1.83
Leers,32,61.43,88,50.68,68,3.36
Novyy Kostek,92,56.65,75,43.34,56.65,9.44
Babai,76,89.95,33,22.7,89.95,5.41
Epinay-sur-Orge,40,62.6,93,48.67,64.4,3.36
Vilarinho,75,59,93,41.36,59,6.93
Maywood,1,84,58,41.88,89.6,8.05
Schaumburg,1,85.39,58,42.03,89.6,8.05
Looc,75,84.2,74,14.16,84.2,5.82
Sterling,90,52.74,53,60.54,53.6,4.7
Wixom,1,87.94,29,42.52,93.2,10.29
San Isidro,90,82.4,78,9.92,82.4,3.36
Leon,40,84.2,83,12.44,84.2,4.7
Karamakhi,75,62.6,59,42.62,62.6,11.18
Tshikapa,8,78.25,69,-6.42,78.25,2.17
Vung Tau,75,77,100,10.35,77,2.24
Fuyang,48,77,88,30.05,77,2.24
Sebring,40,79.52,69,27.5,82.4,11.41
Darasun,0,46.4,75,51.66,46.4,4.47
Mena,0,56.11,57,51.46,56.11,5.41
Lagunillas,40,91.4,59,10.14,91.4,5.82
Schinnen,8,66.99,82,50.94,69.8,6.93
Razdolinsk,56,43.15,87,58.8,43.15,6.64
Pie de Pato,75,87.8,66,5.52,87.8,5.82
Maigo,92,77.98,100,8.16,77.98,1.72
Gundelfingen,75,66.2,88,48.05,68,5.82
Mateur,40,69.69,68,37.04,71.6,13.87
Kennett,1,81.86,69,36.24,84.2,10.29
Maswa,8,61.69,76,-2.68,61.69,3.06
Holod,8,64.4,72,46.8,64.4,4.7
Korhogo,20,80.41,69,9.46,80.41,6.08
Narsingi,8,79.51,58,18.03,79.51,9.22
Bretcu,8,53.95,63,46.05,53.95,1.72
Lostice,24,66.64,69,49.75,66.64,8.77
Tocatlan,5,84.2,25,19.38,84.2,13.87
Nargana,8,83.65,100,9.44,83.65,4.74
Saint-Ouen,48,62.6,88,48.9,64.4,5.82
Pittenweem,0,59.32,87,56.2,62.6,5.82
Antipolo,68,83.74,100,11.17,83.74,11.12
Novoaleksandrovsk,0,62.5,29,45.49,62.5,18.28
Armeria,20,86.85,66,18.92,87.8,11.41
Terneuzen,90,63.64,100,51.33,69.8,3.36
Logresti,0,62.6,59,44.9,62.6,6.93
Kilkenny,0,62.14,67,52.65,62.14,8.77
Naliya,0,82.21,83,23.27,82.21,10.67
Billericay,75,58.21,87,51.62,60.8,6.93
Loja,75,64.74,59,37.16,68,12.75
Meliti,0,54.94,96,40.78,54.94,2.06
Laurel,20,77,36,45.67,77,17.22
Triesen,0,59.38,64,47.1,68,3.36
Xique Xique,0,79.69,55,-10.83,79.69,15.82
Bestobe,68,46.84,86,52.5,46.84,14.03
Eura,0,59.27,71,61.13,62.6,8.05
Simontornya,0,72.4,46,46.75,72.4,10.67
Maricka,0,68,72,44.86,68,5.82
Kokkarion,20,72.5,60,37.78,73.4,12.75
San Gabriel,40,80.6,78,15.76,80.6,2.24
Liptovsky Mikulas,20,59.07,87,49.08,60.8,3.36
Montilla,48,64.4,63,37.59,64.4,12.75
Baltasi,76,55.57,71,56.35,55.57,10.67
Dourados,68,79.51,43,-22.22,79.51,9.44
Turzovka,0,59,100,49.4,59,3.36
Silvalde,75,59,93,40.99,59,6.93
Topana,0,58.54,63,44.82,58.54,5.97
Palkovice,0,59,100,49.63,59,2.24
Zheshart,92,50.62,90,62.07,50.62,5.86
Malgrat de Mar,20,67.35,77,41.65,69.8,4.7
Snegiri,0,59.5,51,55.89,62.6,13.42
Kurosawajiri,92,59.62,98,39.28,59.62,2.84
Ilinden,0,62.6,72,42,62.6,1.61
Barnova,0,69.8,46,47.07,69.8,4.7
Pisac,88,68,12,-13.32,68,6.93
Romanovo,92,57.46,64,52.83,57.46,5.97
Valea Dragului,0,66.18,42,44.21,68,1.12
Vrakhation,20,71.6,46,37.97,71.6,3.36
Apam,92,80.32,83,5.28,80.32,9.33
Chuhuyiv,0,55.4,54,49.84,55.4,6.71
Kugul’ta,0,53.6,62,45.36,53.6,11.18
Thymiana,0,73.4,69,38.31,73.4,8.05
Bayugan,48,74.11,100,8.76,74.11,2.62
Zvornik,0,64.4,63,44.4,64.4,4.7
Neropolis,40,75.99,44,-16.42,78.8,8.05
Rio Bueno,75,50,76,-40.32,50,4.41
Tanjung Tokong,75,80.6,88,5.46,80.6,2.24
Reinach (AG),0,63.99,82,47.26,68,4.7
Saint-Jacques,20,76.41,29,45.95,77,2.24
Cristobal Obregon,40,95,32,16.35,95,4.7
Hoshangabad,76,89.95,33,22.75,89.95,5.41
Chestermere,75,51.69,30,51.03,53.6,9.17
Manasia,0,66.22,55,44.7,68,5.82
Dmanisi,75,51.8,87,41.52,51.8,16.11
Kennewick,1,73.38,28,46.21,75.2,8.32
Paluan,0,78.07,100,13.42,78.07,5.97
Naugatuck,32,85.57,48,41.49,89.6,9.17
Pitelino,0,56.47,54,54.58,56.47,13.8
Hinckley,90,58.17,87,52.53,60.8,13.87
Elze,75,75.56,50,52.12,77,3.36
Afantou,40,69.8,77,36.3,69.8,2.24
Waidhofen an der Ybbs,40,73.4,53,47.97,73.4,10.29
Son Tay,75,78.8,100,21.14,78.8,2.24
Charallave,40,86,66,10.25,86,6.93
Badarpur,44,70.69,90,24.9,70.69,2.28
Santa Catalina,92,75.73,93,9.33,75.73,3.4
Avinashi,40,73.4,88,11.2,73.4,11.41
Bacolod,48,74.11,100,8.93,74.11,2.62
Visaginas,0,65.11,69,55.6,65.11,3.96
Sabuncu,90,62.6,88,40.44,62.6,13.87
Januaria,0,75.73,45,-15.48,75.73,11.45
Rockland,1,81.7,57,44.1,84.2,6.93
Liwale,0,69.07,62,-9.77,69.07,5.41
Bradley,40,86.02,51,41.14,89.6,6.93
Mircea Voda,24,63.04,62,45.12,63.04,3.18
Valle de Angeles,40,86.56,58,14.15,89.6,10.29
Concordia,0,65.11,60,-27.23,65.11,5.75
Icononzo,56,65.29,80,4.18,65.29,1.16
Teriberka,92,37.84,100,68.88,37.84,5.75
Blonie,0,71.6,46,52.19,71.6,9.17
Bad Schwartau,0,73.4,56,53.92,73.4,9.17
Petit-Canal,40,82.4,65,16.38,82.4,16.11
Innsbruck (Innenstadt),40,73.4,43,47.27,73.4,11.41
Ustupo,44,81.58,89,9.13,81.58,0.72
Vaculesti,32,68,42,47.88,68,9.17
Bolo,12,78.52,92,13.79,78.52,4.18
Wentrup,0,66.2,93,52.1,66.2,3.36
Boulogne-sur-Mer,88,59.58,88,50.72,62.6,5.82
Ciudad Morelos,1,96.8,15,32.67,96.8,4.7
Avon Lake,40,83.53,52,41.51,89.6,12.75
Vittoriosa,0,69.8,88,35.89,69.8,11.41
Bharwari,0,86.62,44,25.55,86.62,11.45
Kato Soulion,0,72.46,35,38.17,73.4,9.17
Sini,0,74.11,96,22.8,74.11,2.84
Florence,75,86.02,58,39,87.8,13.87
Boechout,75,66.65,83,51.17,69.8,5.82
Kamakwie,88,76.18,93,9.5,76.18,3.06
Pau,92,62.62,93,43.3,64.4,9.17
Kawayan,80,73.57,100,7.54,73.57,2.39
Janoshalma,0,69.8,64,46.3,69.8,6.93
Wichita,75,84.04,83,37.69,91.4,4.7
Woodstock,1,73.13,25,46.15,75.2,18.34
Bossier City,40,92.12,46,32.52,93.2,6.93
Bako,80,64.21,93,5.78,64.21,1.72
Yanino Vtoroye,0,62.6,48,59.94,62.6,8.95
Cuajinicuilapa,0,86.44,84,16.47,86.44,10.45
El Campo,1,90.14,43,29.2,91.4,9.17
Maulavi Bazar,8,79.42,76,24.48,79.42,12.12
Ritini,20,69.8,60,40.29,69.8,5.82
Potchefstroom,0,40.27,84,-26.72,40.27,2.17
Odaile,8,56.2,51,45.38,56.2,1.95
Tabug,0,75.55,100,18.03,75.55,4.41
Maidstone,75,58.64,87,51.27,60.8,6.93
Mayskiy,90,57.2,76,43.64,57.2,4.47
Stafford,90,61.77,87,52.8,66.2,13.87
Chalons-en-Champagne,48,65.37,93,48.95,66.2,2.24
Chandausi,0,81.31,47,28.45,81.31,9.22
Tiszabo,0,68,68,47.3,68,2.24
Puck,0,66.2,68,54.72,66.2,3.36
Glenwood Springs,75,64.02,23,39.55,73.4,8.05
Chillum,40,81.09,69,38.96,84.2,4.41
Nennersdorf,75,62.6,93,47.38,62.6,2.24
Winschoten,75,69.31,93,53.14,75.2,9.17
Petrovaradin,0,67.06,60,45.25,68,5.82
Juatuba,20,69.35,52,-19.95,69.8,10.29
Swidwin,0,69.8,49,53.78,69.8,8.05
Rafsanjan,8,66.64,25,30.41,66.64,2.73
Zapotiltic,40,86,62,19.62,86,11.41
Baillif,40,81.28,65,16.02,82.4,16.11
Lod,40,74.44,78,31.95,75.2,4.7
Manavalakurichi,75,80.6,83,8.13,80.6,5.82
Nannilam,12,85.9,61,10.88,85.9,13.8
Kunitachi,75,66.83,82,35.67,68,2.95
Zigong,68,66.46,82,29.34,66.46,4.18
Pore,92,68.8,94,5.73,68.8,2.17
Danville,20,75.2,31,45.78,75.2,11.41
Balta Doamnei,0,66.24,55,44.75,68,5.82
Teplaya Gora,36,35.41,96,58.56,35.41,3.96
Backi Petrovac,0,64.4,63,45.36,64.4,8.05
Xochihuehuetlan,0,92.47,29,17.92,92.47,3.18
Mitake,75,69.8,88,35.4,69.8,9.17
Soresina,0,72.57,77,45.28,75.2,4.7
Jonuta,12,99.94,51,18.08,99.94,7.2
Ajuchitlan del Progreso,0,93.82,31,18.15,93.82,2.39
Buguey,8,74.92,90,18.29,74.92,2.73
Iratosu,0,65.39,68,46.32,66.2,5.82
Port Elgin,40,78.8,47,44.43,78.8,9.17
Nemcice nad Hanou,0,68,68,49.34,68,10.29
Wichelen,20,64.36,93,51,69.8,5.82
Sacalum,75,89.6,49,20.48,89.6,1.05
Orta Nova,40,66.67,100,41.32,71.6,2.24
Athni,24,73.84,97,16.73,73.84,10.33
Dalbandin,0,60.25,19,28.89,60.25,3.18
Herisau,0,66.65,64,47.39,68,3.36
Nichlaul,92,68.35,96,27.32,68.35,2.51
Frumosu,8,68,42,47.62,68,9.17
Barbacena,0,62.6,63,-21.23,62.6,5.82
Satchinez,0,65.28,72,45.94,66.2,1.12
Izobil’nyy,0,53.6,62,45.37,53.6,11.18
Brighton,1,82,60,43.15,87.8,8.05
Falmouth,20,84.54,25,43.73,86,10.29
Rivne,48,68.17,46,50.62,68.17,6.76
Marina,40,69.37,68,36.68,77,12.75
Xiaolingwei,40,73.4,94,32.03,73.4,2.24
Crevedia Mare,0,66.18,42,44.43,68,1.12
Garelochhead,0,61.77,72,56.08,62.6,11.41
Bar Harbor,1,81.66,34,44.39,82.4,6.93
Forraskut,0,68.92,72,46.37,69.8,2.24
Piedras Negras,5,89.6,66,18.77,89.6,11.41
Tepecik,75,64.9,77,41.03,68,12.75
Machilipatnam,8,84.82,86,16.17,84.82,8.77
Riverlands,0,38.56,100,-41.67,38.56,4.41
Thenkasi,75,80.6,83,8.97,80.6,5.82
Irsha,0,47.92,67,55.93,47.92,7.99
Linz,40,73.4,53,48.3,73.4,10.29
Trenton,1,84.06,55,40.22,87.8,4.7
Niva,0,65.84,68,55.93,68,9.17
Washington,90,82.4,58,38.56,82.4,6.93
Dobrinje,0,62.76,93,44.05,64.4,4.7
Ashi,0,64.4,45,42.2,64.4,11.18
Boca do Acre,0,87.25,61,-8.75,87.25,1.95
Wuxi,92,72.49,82,31.57,72.49,6.08
Kedzierzyn-Kozle,20,60.8,77,50.35,60.8,3.36
Vasvar,0,69.8,60,47.05,69.8,9.17
Bokony,12,63.85,71,47.73,63.85,2.73
Bronderslev,12,68.89,64,57.27,68.89,11.01
Ulanhot,36,48.64,88,46.08,48.64,2.73
Chełmno,0,71.6,46,53.35,71.6,6.93
Verin Getashen,92,46.93,100,40.13,46.93,2.39
Liloan,36,82.21,97,10.16,82.21,8.32
Cliza,20,82.4,11,-17.6,82.4,5.82
Rende,40,67.35,100,39.33,75.2,17.22
Staryy Krym,20,64.93,66,45.03,64.93,14.7
Calarasi,32,63.94,61,44.2,63.94,5.19
Burscheid,75,67.08,88,51.1,68,4.7
Pathum Thani,20,81.57,94,14.01,82.4,5.82
Dimitrovgrad,92,60.8,51,54.25,60.8,15.66
Hryshkivtsi,0,64.39,36,49.94,64.39,10
Tablas,36,82.39,100,6.63,82.39,0.49
Buciumeni,0,64.4,55,46,64.4,4.7
Kez,80,40.45,84,57.9,40.45,3.74
San Gil,40,78.8,74,6.53,78.8,5.82
Minna,68,78.52,86,9.61,78.52,6.76
Lyalichi,75,53.6,100,43.97,53.6,1.95
Honjo,75,66.2,82,36.23,66.2,2.73
Yaypan,48,57.19,51,40.38,57.19,6.2
Visoko,0,62.8,93,43.99,64.4,4.7
Prosperous,20,60.71,72,53.29,62.6,9.17
Quatre Bornes,20,69.8,83,-20.26,69.8,3.36
Zwonitz,20,60.8,87,50.63,60.8,8.05
Imperatriz,12,83.92,59,-5.53,83.92,6.64
Forest,1,79.63,54,43.1,86,6.93
Kraaienbroek,20,64.92,93,50.85,69.8,5.82
Port Talbot,90,63.77,82,51.6,64.4,9.17
Nagycserkesz,12,63.85,71,47.97,63.85,2.73
Jaggayyapeta,32,84.01,73,16.9,84.01,9.33
Angelopolis,40,76.01,54,6.08,78.8,16.11
Ipala,36,76.09,99,14.62,76.09,3.29
Turčianske Teplice,0,59.88,87,48.87,60.8,4.7
Pidsandawan,92,71.59,99,6.93,71.59,3.06
Wasaga Beach,20,84.2,45,44.52,84.2,9.17
Kisesa,0,60.97,71,-3.08,60.97,5.19
Tsirang,0,58.54,82,27.02,58.54,1.95
Kaliningrad,0,66.2,88,54.71,66.2,2.24
Bulalacao,20,69.07,94,16.84,69.07,3.85
Vertesszolos,0,64.4,77,47.62,64.4,5.82
Jinda Mirāsi,0,91.4,43,26.1,91.4,4.7
Verkhnyaya Tura,68,39.01,84,58.36,39.01,4.52
Brae,0,50,87,60.38,50,11.41
Waslala,76,84.1,76,13.23,84.1,3.74
Nieuwpoort,20,61.48,87,51.13,68,8.05
Dibulla,20,96.8,41,11.27,96.8,11.41
Azagra,92,75.73,93,9.48,75.73,3.4
Eriko Village,36,83.38,100,-1.92,83.38,15.26
Gazanjyk,92,67.81,51,39.24,67.81,6.53
Farakka,44,76.09,82,24.82,76.09,4.18
Alanganallur,56,78.79,72,10.07,78.79,2.62
Polong,12,80.95,100,15.98,80.95,6.42
Aquidauana,32,84.01,31,-20.47,84.01,6.76
Kavakli,75,66.24,82,41.09,68,6.93
Carahue,0,51.34,94,-38.7,51.34,6.76
Lencois Paulista,0,73.4,53,-22.6,73.4,4.7
Armavir,75,60.8,93,40.09,60.8,4.7
Hovtashat,75,60.8,93,40.1,60.8,4.7
Janossomorja,0,69.31,64,47.79,71.6,5.82
Suharau,32,68,42,48.13,68,9.17
Scharbeutz,0,73.4,56,54.03,73.4,9.17
Nocrich,0,59,72,45.87,59,4.7
Livingston,0,58.55,87,55.88,60.8,5.82
Scottburgh,92,56.11,93,-30.29,56.11,2.51
Passy,8,66.79,93,45.92,69.8,5.82
Bom Despacho,92,68.62,49,-19.72,68.62,4.97
Santa Maria,40,80.6,78,15.64,80.6,2.24
Palle,92,83.02,100,15.47,83.02,9.33
Llano Largo,48,82.03,91,7.9,82.03,4.74
Huntington,1,85.21,65,38.42,87.8,5.82
Hudesti,32,68,42,48.15,68,9.17
Nabisar,0,89.05,38,25.07,89.05,12.01
Suwałki,0,64.21,68,54.1,64.21,3.62
Paragominas,32,75.01,97,-2.97,75.01,3.74
Masaya,40,82.67,88,11.97,84.2,4.7
Viisoara,0,64.4,55,46.98,64.4,4.7
Santiago,40,79,69,9.85,80.6,10.29
Ketegyhaza,0,64.4,68,46.53,64.4,5.82
Talaban,56,74.38,100,10.13,74.38,2.84
Dobretu,0,62.6,59,44.5,62.6,6.93
Gorbanesti,48,68,42,47.78,68,9.17
Batken,48,57.19,51,40.05,57.19,6.2
Foxborough,1,81.19,57,42.07,89.6,6.93
Malm,0,53.29,71,64.07,57.2,12.75
Ciudad Guayana,64,90.13,52,8.35,90.13,7.87
Möllbergen,90,75.27,60,52.22,77,1.12
Bac Kan,80,71.14,98,22.13,71.14,1.39
Dalcross,20,58.64,100,57.52,60.8,4.7
Terrace,90,50,76,54.5,50,3.36
Lynbrook,75,83.75,78,40.65,89.6,12.75
Unzad,24,70.24,94,15.92,70.24,2.73
Silifke,0,60.97,95,36.38,60.97,2.73
Suffern,1,87.8,40,41.11,91.4,6.93
Bertoua,32,71.23,92,4.58,71.23,3.62
Broxbourne,90,58.12,100,51.75,60.8,11.41
Botoroaga,0,66.16,42,44.15,68,1.12
Itapevi,0,71.19,60,-23.55,73.4,11.41
Tondano,40,75.2,94,1.3,75.2,3.36
Mungwi,0,58.09,65,-10.17,58.09,5.75
Baldovinesti,0,62.6,59,44.38,62.6,6.93
Chitipa,0,54.94,85,-9.72,54.94,6.76
Zwedru,48,73.75,96,6.07,73.75,5.97
Yoro,24,78.79,78,15.13,78.79,2.39
Sale,90,60.48,77,53.42,64.4,13.87
Kyabe,36,77.17,83,9.45,77.17,3.06
Loreto,36,82.21,97,10.36,82.21,8.32
Kampung Bukit Baharu,75,78.8,94,2.21,78.8,5.75
Turhal,75,64.4,77,40.39,64.4,4.7
Ozernovskiy,36,40.54,94,51.5,40.54,4.74
Troyes,8,63.95,87,48.3,66.2,1.12
Kalaisan,75,77,100,7.01,77,5.82
Montale,20,66.83,60,43.93,75.2,5.82
Rosia de Secas,0,62.28,72,46.05,68,4.7
Julita,76,78.43,100,10.97,78.43,4.18
New Ross,0,62.59,69,52.4,62.59,10.89
Lop Buri,56,76.9,94,14.8,76.9,4.63
Lida,0,66.46,65,53.88,66.46,7.2
Novyy Urgal,0,59.17,74,51.07,59.17,5.41
Sorbhog,12,72.67,84,26.5,72.67,5.86
Munchenbuchsee,40,62.33,93,47.02,64.4,3.36
Lunca Cernii de Jos,0,54.67,77,45.63,54.67,2.17
Hooglede,20,61.65,87,50.98,68,8.05
Glenn Heights,40,93.58,38,32.55,95,9.17
Chhaprauli,44,80.32,43,29.22,80.32,10
Prato,20,65.46,60,43.88,75.2,5.82
Trstenik,0,60.8,72,43.62,60.8,4.74
Broadstairs,75,58.98,87,51.37,60.8,6.93
Vamberk,0,69.96,68,50.12,71.6,9.17
San Vicente,92,71.41,100,6.45,71.41,2.73
Targu-Mures,0,64.51,67,46.55,68,3.36
Derac,20,84.2,70,19.65,84.2,14.99
Slawno,0,66.37,60,54.36,66.37,11.23
Hendala,20,82.4,78,6.99,82.4,8.05
Fastovetskaya,0,62.77,26,45.92,62.77,17.27
Lapolapo,12,78.52,92,13.83,78.52,4.18
Tultitlan,40,84.09,9,19.65,86,11.41
Tha Bo,92,72.67,100,17.85,72.67,3.4
Otepää,0,64.4,48,57.98,64.4,11.41
Dongshan,40,80.6,78,24.25,80.6,5.82
Lyubinskiy,0,42.8,81,54.96,42.8,8.95
Roznava,20,60.84,87,48.67,64.4,3.36
Pindobacu,100,69.07,92,-10.73,69.07,11.68
Udon Thani,80,74.11,98,17.42,74.11,1.95
Belgrade,1,72.25,35,45.78,73.4,5.82
Viisoara,0,62.33,67,46.28,68,3.36
Falkoeping,20,62.02,63,58.17,64.4,4.41
Rincon de Tamayo,20,92.34,16,20.42,93.2,3.36
Hagonoy,75,77,100,6.68,77,5.82
Bukhovo,0,62.6,55,42.77,62.6,6.93
Serdobsk,0,52.96,47,52.46,52.96,8.43
Alunis,0,65.19,67,47.03,68,6.98
Kabankalan,56,74.38,100,9.99,74.38,2.84
Bazhevo,75,57.2,62,53.4,57.2,11.18
Gabao,64,82.39,100,12.99,82.39,7.43
Yar,92,46.84,93,58.25,46.84,4.52
Tatabanya,0,67.1,77,47.58,69.8,5.82
Itajuba,40,72.57,53,-22.43,73.4,6.93
Ibimirim,8,75.91,64,-8.53,75.91,12.68
Lisakovsk,0,34.69,75,52.54,34.69,5.3
Nahuatzen,5,80.6,42,19.7,80.6,11.41
San Miguel de Tucuman,20,77,57,-26.82,77,1.72
Prokhorovka,0,59,47,51.04,59,4.47
Saint-Denis,48,62.6,88,48.93,64.4,5.82
Cross Lanes,40,84.69,62,38.42,87.8,8.05
Tatarskaya Kargala,90,48.2,76,51.95,48.2,4.47
Tolmezzo,20,71.6,83,46.41,71.6,5.82
Tsuchiura,75,64.4,93,36.09,64.4,2.24
Fairhaven,1,80.62,50,41.64,89.6,6.93
Dunhou,80,74.29,95,27.05,74.29,3.51
San Francisco,75,87.8,66,13.7,87.8,4.7
Nieuwerkerken,20,66.81,88,50.87,69.8,6.93
Wellington,75,82.51,78,26.66,86,11.41
Odolena Voda,20,72.59,68,50.23,73.4,5.82
Meadville,1,85.96,43,41.64,87.8,3.36
Todos Santos Cuchumatan,44,73.84,72,15.52,73.84,2.73
Võrumaa,0,64.4,48,57.89,64.4,11.41
Endicott,40,82.4,51,42.1,82.4,3.4
Polovragi,8,60.07,64,45.18,60.07,6.2
Tyube,75,62.6,59,43.05,62.6,11.18
Jõelähtme,0,60.8,51,59.43,60.8,10.29
Ueda,92,56.65,96,36.4,56.65,2.39
Silikatnyy,48,60.8,51,53.99,60.8,15.66
Lanipao,92,74.74,93,7.96,74.74,4.52
Exhall,90,58.14,87,52.47,60.8,13.87
Palma di Montechiaro,88,72.04,59,37.18,72.04,10.67
Montigny-le-Bretonneux,36,62.38,93,48.77,64.4,2.24
Junnar,88,73.39,96,19.2,73.39,3.74
Limpapa,32,80.23,100,7.12,80.23,4.74
Alegria,48,82.57,97,12.4,82.57,8.1
Guateque,56,71.05,81,5.05,71.05,1.95
Siruguppa,24,77.08,83,15.63,77.08,10
Kalaikunda,8,81.22,94,22.35,81.22,4.18
Carrara,0,60.78,78,44.08,71.6,5.82
Atotonilquillo,5,89.6,25,20.4,89.6,4.7
Gura Calitei,24,58.45,64,45.58,58.45,1.83
Sandweiler,0,63.72,88,49.61,64.4,4.7
Molodiya,20,68,42,48.22,68,9.17
Racasdia,0,68,56,44.99,68,4.7
Garut,80,65.65,98,-7.2,65.65,1.95
Carpenter,92,71.41,100,6.46,71.41,2.73
Clarksdale,90,81.39,74,34.2,82.4,4.7
Ingija,0,67.08,60,45.05,68,5.82
Ali-Yurt,92,54.22,80,43.14,54.22,5.97
Taybad,0,62.23,36,34.74,62.23,10.78
Chongwe,0,57.37,74,-15.35,57.37,4.74
Garnic,0,68,56,44.79,68,4.7
Tsiroanomandidy,12,63.76,64,-18.77,63.76,3.18
Vespasiano,0,69.35,56,-19.67,69.8,8.05
Beru,48,82.66,100,-1.22,82.66,13.69
Chhatak,12,70.87,89,25.07,70.87,3.51
Alekseyevskaya,0,64.39,27,45.77,64.39,19.73
Franklin Park,1,83.84,58,41.94,89.6,8.05
Cañete,76,47.83,87,-37.8,47.83,2.95
Zagora,20,64.4,63,39.45,64.4,5.82
Tenancingo,40,82.15,100,13.83,86,3.36
Plauen,20,60.8,87,50.5,60.8,8.05
Lockport,1,85.5,58,41.59,89.6,8.05
Catumbela,44,65.11,96,-12.43,65.11,2.39
Machida,75,66.83,82,35.54,68,2.95
Sancraiu de Mures,0,62.91,67,46.55,68,3.36
Vlasinesti,48,68,42,47.93,68,9.17
Salyan,76,66.82,74,39.59,66.82,14.36
San Javier,0,66.96,68,37.8,68,6.93
San Benito,20,95.5,41,26.13,98.6,11.41
Ozark,1,86.61,43,37.02,89.6,10.29
Viet Tri,75,78.8,100,21.31,78.8,2.24
Guia de Isora,20,63.1,68,28.21,66.2,17.22
Morozovsk,0,50.89,34,48.36,50.89,6.87
Chahuites,0,88.96,61,16.28,88.96,7.87
Balucuc,40,82.44,78,14.96,84.2,2.24
Bissen,0,63.68,88,49.79,64.4,4.7
Kiviõli linn,0,64.57,43,59.35,64.57,16.6
Hayvoron,0,60.88,47,48.34,60.88,10.45
Guisa,75,78.8,83,20.25,78.8,16.11
Oud-Turnhout,40,66.4,93,51.32,69.8,4.7
Jiexiu,0,48.19,72,37.02,48.19,2.73
Babati,0,60.07,87,-4.22,60.07,4.97
Cumberland,75,81.09,58,39.65,87.8,4.7
Lumberton,75,85.98,58,34.62,89.6,9.17
Nailong,76,83.29,100,11.05,83.29,8.21
Montigny-en-Gohelle,32,64.76,88,50.43,68,3.36
Itaquyry,0,80.6,42,-24.93,80.6,11.41
Erdokertes,0,69.8,73,47.67,69.8,8.05
Berlin,75,82.29,66,13.55,87.8,4.7
